	nome_produto	valor_produto	data_busca	link_produto
0	Óculos de Realidade Virtual para Galaxy Samsung - Gear VR	799.0	5/10/2017	https://www.magazineluiza.com.br/oculos-de-realidade-virtual-para-galaxy-samsung-gear-vr/p/0404122/te/ssgr/
1	Smart Watch uWear com Display Touch Screen para Android - uWear	282.0	5/10/2017	https://www.magazineluiza.com.br/smart-watch-uwear-com-display-touch-screen-para-android-uwear/p/7443070/te/smtw/
2	Smartwatch Relógio Celular 3g Chip compatível Android Iphone Samsung com bluetooth - Power XL	299.0	5/10/2017	https://www.magazineluiza.com.br/smartwatch-relogio-celular-3g-chip-compativel-android-iphone-samsung-com-bluetooth-power-xl/p/7679544/te/smtw/
3	Relógio Smartwatch U8 Bluetooth Para Celular Iphone Android - Power XL	99.0	5/10/2017	https://www.magazineluiza.com.br/relogio-smartwatch-u8-bluetooth-para-celular-iphone-android-power-xl/p/7713639/te/smtw/
4	Relógio smartwatch u8 bluetooth para celular compatível android e iphone - U8	99.0	5/10/2017	https://www.magazineluiza.com.br/relogio-smartwatch-u8-bluetooth-para-celular-compativel-android-e-iphone-u8/p/7744547/te/smtw/
5	Relógio Smartwatch U8 Bluetooth Para Celular Iphone Android - Power XL	139.9	5/10/2017	https://www.magazineluiza.com.br/relogio-smartwatch-u8-bluetooth-para-celular-iphone-android-power-xl/p/7762974/te/smtw/
6	Smartband/Monitor de Atividades Digital SSmart - Dynamo - Oregon	234.9	5/10/2017	https://www.magazineluiza.com.br/smartband-monitor-de-atividades-digital-ssmart-dynamo-oregon/p/0877203/es/smbd/
7	K88H Smart Watch - Compatível com Androis e Ios. Aço Inox - Preto - Modelo MTK2502		5/10/2017	https://www.magazineluiza.com.br/k88h-smart-watch-compativel-com-androis-e-ios.-aco-inox-preto-modelo-mtk2502/p/7626834/te/smtw/
8	SMA - 09 Smart Watch - Compatível com Android e iOS. Aço Inox - Preto - Modelo MTK2502		5/10/2017	https://www.magazineluiza.com.br/sma-09-smart-watch-compativel-com-android-e-ios.-aco-inox-preto-modelo-mtk2502/p/7589681/te/smtw/
9	Smartwatch Samsung Gear S2 Sport SM-R720 Prata com Monitor Cardíaco e Barômetro - Samsung		5/10/2017	https://www.magazineluiza.com.br/smartwatch-samsung-gear-s2-sport-sm-r720-prata-com-monitor-cardiaco-e-barometro-samsung/p/7971135/te/smtw/
10	Pen Drive Smurf Dando Tchau Desenho Clássico 4 ou 8 GB - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-smurf-dando-tchau-desenho-classico-4-ou-8-gb-mega-emporio/p/7176072/ia/inaz/
11	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7171813/ia/inaz/
12	Pen Drive Batata MC Donald - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-batata-mc-donald-mega-emporio/p/7205571/ia/inaz/
13	Pen Drive Médico em Lego - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-medico-em-lego-mega-emporio/p/7207820/ia/inaz/
14	Pen Drive Pato Donald Jogador de Futebol - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pato-donald-jogador-de-futebol-mega-emporio/p/7211706/ia/inaz/
15	Pen Drive Basquete NBA - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-basquete-nba-mega-emporio/p/7156570/ia/inaz/
16	Pen Drive Boneco Music com Fone de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-music-com-fone-de-ouvido-mega-emporio/p/7159693/ia/inaz/
17	Pen Drive Cerveja com Líquido Amarelo - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cerveja-com-liquido-amarelo-mega-emporio/p/7161422/ia/inaz/
18	Pen Drive Cruz de Madeira - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-cruz-de-madeira-mega-emporio/p/7196338/ia/inaz/
19	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7174401/ia/inaz/
20	Pen Drive Chave Audi - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chave-audi-mega-emporio/p/7030048/ia/inaz/
21	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7128811/ia/inaz/
22	Pen Drive Bola de Tênis - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-bola-de-tenis-mega-emporio/p/7017332/ia/inaz/
23	Pen Drive Chinelo Hello Kitty - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chinelo-hello-kitty-mega-emporio/p/7086560/ia/inaz/
24	Pen Drive Batman Mini - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-batman-mini-mega-emporio/p/7089772/ia/inaz/
25	Pen Drive Picolé Magnum - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-picole-magnum-mega-emporio/p/7115087/ia/inaz/
26	Pen Drive Barra de Chocolate - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-barra-de-chocolate-mega-emporio/p/7104544/ia/inaz/
27	Pen Drive Batata MC Donald - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-batata-mc-donald-mega-emporio/p/7285561/ia/inaz/
28	Pen Drive Picolé Magnum - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-picole-magnum-mega-emporio/p/7251064/ia/inaz/
29	Pen Drive Pateta - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pateta-mega-emporio/p/7251120/ia/inaz/
30	Pen Drive Barra de Chocolate - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-barra-de-chocolate-mega-emporio/p/7001088/ia/inaz/
31	Pen Drive Smurf Dando Tchau Desenho Clássico 4 ou 8 GB - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-smurf-dando-tchau-desenho-classico-4-ou-8-gb-mega-emporio/p/7224725/ia/inaz/
32	Memória Avant 8GB DDR3 1600Mhz UDIMM - AVF641GU67G1600GL - Avant	352.9	5/10/2017	https://www.magazineluiza.com.br/memoria-avant-8gb-ddr3-1600mhz-udimm-avf641gu67g1600gl-avant/p/7239613/ia/inaz/
33	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7324148/ia/inaz/
34	Pen Drive Batman Mini - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-batman-mini-mega-emporio/p/7313024/ia/inaz/
35	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7249898/ia/inaz/
36	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7254507/ia/inaz/
37	Pen Drive Disney Pooh - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-disney-pooh-mega-emporio/p/7248668/ia/inaz/
38	Pen Drive Boneco de Touca - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-de-touca-mega-emporio/p/7322483/ia/inaz/
39	Pen Drive Bola de Tênis - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-bola-de-tenis-mega-emporio/p/7317368/ia/inaz/
40	Pen Drive Pateta - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pateta-mega-emporio/p/7321469/ia/inaz/
41	Pen Drive Boneco de Touca - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-de-touca-mega-emporio/p/7232615/ia/inaz/
42	Pen Drive Boneco com Fones de Ouvido - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-com-fones-de-ouvido-mega-emporio/p/7221448/ia/inaz/
43	Pen Drive Chave Audi - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-chave-audi-mega-emporio/p/7306638/ia/inaz/
44	Pen Drive Boneco de Touca - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-de-touca-mega-emporio/p/7278641/ia/inaz/
45	Kit De Memória Desktop Gamer Ddr 4 8Gb 4000Mhz Cmk8gx4m2b4000c19 Corsair - Corsair	833.9	5/10/2017	https://www.magazineluiza.com.br/kit-de-memoria-desktop-gamer-ddr-4-8gb-4000mhz-cmk8gx4m2b4000c19-corsair-corsair/p/7526505/ia/mddr/
46	Hdd wd purple 3tb - para seguranca / vigilancia / dvr wd30purz - Wd	737.35	5/10/2017	https://www.magazineluiza.com.br/hdd-wd-purple-3tb-para-seguranca-vigilancia-dvr-wd30purz-wd/p/7514872/ia/inaz/
47	Pen Drive Ninja várias Cores - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-ninja-varias-cores-mega-emporio/p/7514530/ia/inaz/
48	Pen Drive Titan 8Gb Usb 2.0 Preto Pd601 Multilaser - Multilaser	24.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-titan-8gb-usb-2.0-preto-pd601-multilaser-multilaser/p/7515135/ia/inaz/
49	Pen Drive Uniforme Futebol do Real Madrid 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-uniforme-futebol-do-real-madrid-4-ou-8-gb-mega-emporio/p/7523266/ia/inaz/
50	Pen Drive Twist 8Gb Usb 2.0 Rosa Pd687 Multilaser - Multilaser	24.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-twist-8gb-usb-2.0-rosa-pd687-multilaser-multilaser/p/7523412/ia/inaz/
51	Case De Hd 3,5 Preto Com Cooler Usb 2.0 Ga119 Multilaser - Multilaser	132.9	5/10/2017	https://www.magazineluiza.com.br/case-de-hd-3-5-preto-com-cooler-usb-2.0-ga119-multilaser-multilaser/p/7548269/ia/hdcs/
52	Memória Servidor Ddr4 16Gb 2133Mhz Cl15 Udimm 288-Pin 2Rx8 Kvr21e15d8/16 Kingston - Kingston	1214.9	5/10/2017	https://www.magazineluiza.com.br/memoria-servidor-ddr4-16gb-2133mhz-cl15-udimm-288-pin-2rx8-kvr21e15d8-16-kingston-kingston/p/7548768/ia/mddr/
53	Pen Drive Tortuguita - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-tortuguita-mega-emporio/p/7547196/ia/inaz/
54	Pen Drive Patinha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-patinha-mega-emporio/p/7548937/ia/inaz/
55	Pen Drive Boneco Cabeçudo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-cabecudo-mega-emporio/p/7546836/ia/inaz/
56	Pen Drive 16GB TWIST PD588 Preto - Multilaser - Multilaser	28.01	5/10/2017	https://www.magazineluiza.com.br/pen-drive-16gb-twist-pd588-preto-multilaser-multilaser/p/7546109/ia/inaz/
57	Pen Drive Coelho Branco - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-coelho-branco-mega-emporio/p/7545595/ia/inaz/
58	Pen Drive ET Toy Story - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-et-toy-story-mega-emporio/p/7534294/ia/inaz/
59	Pen Drive Angry Birds - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-angry-birds-mega-emporio/p/7454833/ia/inaz/
60	Pen Drive Emblema São Paulo Futebol Clube - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-emblema-sao-paulo-futebol-clube-mega-emporio/p/7454753/ia/inaz/
61	Hd 500 gb 7.200 rpm sata iii toshiba dt01aca050 - Toshiba	299.0	5/10/2017	https://www.magazineluiza.com.br/hd-500-gb-7.200-rpm-sata-iii-toshiba-dt01aca050-toshiba/p/7457975/ia/inaz/
62	Pen Drive Pinguim Roupa Azul de Cachecol e Laço Rosa - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-pinguim-roupa-azul-de-cachecol-e-laco-rosa-mega-emporio/p/7545316/ia/inaz/
63	Pen Drive Uniforme Futebol do Barcelona F. C. 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-uniforme-futebol-do-barcelona-f.-c.-4-ou-8-gb-mega-emporio/p/7542674/ia/inaz/
64	Pen Drive Minions Dave Usb 2.0 8Gb Pd094 Multilaser - Multilaser	39.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-minions-dave-usb-2.0-8gb-pd094-multilaser-multilaser/p/7541122/ia/inaz/
65	Pen Drive Patinha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-patinha-mega-emporio/p/7540110/ia/inaz/
66	Pen Drive Enfermeiro em Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-enfermeiro-em-lego-mega-emporio/p/7542876/ia/inaz/
67	Memória Ram 2Gb 200P Ddr2 800 Pc2 6400 G.Skill - G Skill	168.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-2gb-200p-ddr2-800-pc2-6400-g.skill-g-skill/p/7542994/ia/mddr/
68	Pen Drive Star Wars Chewbacca 8Gb Usb 2.0 Pd041 Multilaser - Multilaser	34.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-star-wars-chewbacca-8gb-usb-2.0-pd041-multilaser-multilaser/p/7542791/ia/inaz/
69	Pen Drive 4Gb 3 Em 1 Micro Sd E Cartão Sd Mc057 Multilaser - Multilaser	26.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-4gb-3-em-1-micro-sd-e-cartao-sd-mc057-multilaser-multilaser/p/7466701/ia/inaz/
70	Pen Drive Star Wars Yoda 8Gb Usb 2.0 Pd037 Multilaser - Multilaser	34.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-star-wars-yoda-8gb-usb-2.0-pd037-multilaser-multilaser/p/7468800/ia/inaz/
71	Pen Drive Boneco Cabeçudo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-boneco-cabecudo-mega-emporio/p/7469064/ia/inaz/
72	Pen Drive 4GB Multilaser Twist Preto USB 2.0 PD586 - Multilaser	24.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-4gb-multilaser-twist-preto-usb-2.0-pd586-multilaser/p/7469102/ia/inaz/
73	Memória Ram Sodimm Ddr3 8Gb 1600 Mhz Pc3l-12800 Mm820 Multilaser - Multilaser	390.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-sodimm-ddr3-8gb-1600-mhz-pc3l-12800-mm820-multilaser-multilaser/p/7542120/ia/mddr/
74	Pen Drive Homer Simpson 8GB PD070 Multilaser. - Multilaser	46.09	5/10/2017	https://www.magazineluiza.com.br/pen-drive-homer-simpson-8gb-pd070-multilaser.-multilaser/p/7542593/ia/inaz/
75	Cartão De Memória Classe 10 Micro Sdxc 64Gb Sdca3/64Gb Kingston - Kingston	381.9	5/10/2017	https://www.magazineluiza.com.br/cartao-de-memoria-classe-10-micro-sdxc-64gb-sdca3-64gb-kingston-kingston/p/7543288/ia/inaz/
76	Pen Drive Angry Birds - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-angry-birds-mega-emporio/p/7542996/ia/inaz/
77	Hdd externo portatil wd my passport azul 1 tb - wdbynn0010bbl-wesn - Wd	488.78	5/10/2017	https://www.magazineluiza.com.br/hdd-externo-portatil-wd-my-passport-azul-1-tb-wdbynn0010bbl-wesn-wd/p/7530092/ia/inaz/
78	Pen Drive Brook do Anime One Piece - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-brook-do-anime-one-piece-mega-emporio/p/7531588/ia/inaz/
79	Pen Drive Mini Super Homem 4 ou 8GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-super-homem-4-ou-8gb-mega-emporio/p/7533555/ia/inaz/
80	Memória Desktop Ddr4 Predator 16Gb 3000Mhz Hx430c15pb3k2/16 Hyperx - Hyperx	1144.9	5/10/2017	https://www.magazineluiza.com.br/memoria-desktop-ddr4-predator-16gb-3000mhz-hx430c15pb3k2-16-hyperx-hyperx/p/7550998/ia/mddr/
81	Pen Drive Menino de Bandana Vermelha - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-menino-de-bandana-vermelha-mega-emporio/p/7551868/ia/inaz/
82	Memória Desktop Gamer Ddr4 Fury 16Gb 2400Mhz Hx424c15fb/16 Hyperx - Hyperx	988.9	5/10/2017	https://www.magazineluiza.com.br/memoria-desktop-gamer-ddr4-fury-16gb-2400mhz-hx424c15fb-16-hyperx-hyperx/p/7551895/ia/mddr/
83	Pen Drive  do Ursinho Pooh Mãos na Cintura 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-do-ursinho-pooh-maos-na-cintura-4-ou-8-gb-mega-emporio/p/7628371/ia/inaz/
84	Memória Ram Ripjawsx 16Gb 240P Ddr3 G.Skill - G Skill	874.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-ripjawsx-16gb-240p-ddr3-g.skill-g-skill/p/7628706/ia/mddr/
85	Adaptador carregador usb simples preto bivolt - Importada	12.9	5/10/2017	https://www.magazineluiza.com.br/adaptador-carregador-usb-simples-preto-bivolt-importada/p/7627745/ia/inaz/
86	Pen Drive Lata de Coca-Cola - Mega Empório	46.67	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lata-de-coca-cola-mega-emporio/p/7636362/ia/inaz/
87	Cartão memória micro Sd Sdhc 16gb Sandisk + leitor - Sandisk	49.9	5/10/2017	https://www.magazineluiza.com.br/cartao-memoria-micro-sd-sdhc-16gb-sandisk-leitor-sandisk/p/7640064/ia/inaz/
88	Pen Drive Super Mario Pulando 4 ou 8 GB - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-super-mario-pulando-4-ou-8-gb-mega-emporio/p/7640097/ia/inaz/
89	Gaveta Externa Para Hd 2.5 Ga077 Multilaser - Multilaser	51.9	5/10/2017	https://www.magazineluiza.com.br/gaveta-externa-para-hd-2.5-ga077-multilaser-multilaser/p/7641581/ia/hdcs/
90	Pen Drive Mini Médico Sorrindo de Lego - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mini-medico-sorrindo-de-lego-mega-emporio/p/7641536/ia/inaz/
91	Pen Drive Domo - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-domo-mega-emporio/p/7643132/ia/inaz/
92	Leitor Para Cartão De Memória Sd Cor Preto Cr35s D-Concepts - D-Concepts	19.9	5/10/2017	https://www.magazineluiza.com.br/leitor-para-cartao-de-memoria-sd-cor-preto-cr35s-d-concepts-d-concepts/p/7642509/ia/inaz/
93	Mini Pen Drive 8GB USB 2.0 Preto PD770 - Multilaser - Multilaser	28.72	5/10/2017	https://www.magazineluiza.com.br/mini-pen-drive-8gb-usb-2.0-preto-pd770-multilaser-multilaser/p/7642712/ia/inaz/
94	Pen Drive Datatraveler Se9 16Gb Usb Dtse9h-16Gb Kingston - Kingston	38.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-datatraveler-se9-16gb-usb-dtse9h-16gb-kingston-kingston/p/7642394/ia/inaz/
95	Memória Ram Corsair Sodimm Ddr4 4Gb 2133Mhz Cmso4gx4m1a2133c15 - Corsair	227.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-corsair-sodimm-ddr4-4gb-2133mhz-cmso4gx4m1a2133c15-corsair/p/7612350/ia/mddr/
96	Pen Drive Lápis Preto - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-lapis-preto-mega-emporio/p/7611861/ia/inaz/
97	Memória Servidor Ddr4 8Gb 2133Mhz Reg Cl15 Rdimm 2Rx8 Kvr21r15d8/8 Kingston - Kingston	734.9	5/10/2017	https://www.magazineluiza.com.br/memoria-servidor-ddr4-8gb-2133mhz-reg-cl15-rdimm-2rx8-kvr21r15d8-8-kingston-kingston/p/7609496/ia/mddr/
98	Pen Drive Mike Wazowski Monstros S.A - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-mike-wazowski-monstros-s.a-mega-emporio/p/7581783/ia/inaz/
99	Memória Ram Corsair Vengeance Lpx Ddr4 4Gb 2400 Mhz Cmk4gx4m1a2400c16 - Corsair	246.9	5/10/2017	https://www.magazineluiza.com.br/memoria-ram-corsair-vengeance-lpx-ddr4-4gb-2400-mhz-cmk4gx4m1a2400c16-corsair/p/7640313/ia/mddr/
100	Hd 1.0 tb rpm sata iii 64mb western digital purple wd10purx - Western digital	409.9	5/10/2017	https://www.magazineluiza.com.br/hd-1.0-tb-rpm-sata-iii-64mb-western-digital-purple-wd10purx-western-digital/p/7641602/ia/inaz/
101	Pen drive multilaser twist pd588 16gb - Multilaser	37.6	5/10/2017	https://www.magazineluiza.com.br/pen-drive-multilaser-twist-pd588-16gb-multilaser/p/7613879/ia/inaz/
102	Leitor De Cartão De Memória Usb 11 Em 1 Ldc-201 Fortrek - Fortrek	15.9	5/10/2017	https://www.magazineluiza.com.br/leitor-de-cartao-de-memoria-usb-11-em-1-ldc-201-fortrek-fortrek/p/7607228/ia/inaz/
103	Pen Drive Bob Esponja - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-bob-esponja-mega-emporio/p/7647430/ia/inaz/
104	Pen Drive Garrafa de Pepsi - Mega Empório	19.9	5/10/2017	https://www.magazineluiza.com.br/pen-drive-garrafa-de-pepsi-mega-emporio/p/7645766/ia/inaz/
105	Ssd Desktop Notebook Ultrabook Uv400 480Gb 2.5 Pol Suv400s37/480G Kingston - Kingston	1229.9	5/10/2017	https://www.magazineluiza.com.br/ssd-desktop-notebook-ultrabook-uv400-480gb-2.5-pol-suv400s37-480g-kingston-kingston/p/7648046/ia/inaz/
106	Mini Pendrive Preto 8Gb Usb 2.0 Pd770 Multilaser - Multilaser	28.9	5/10/2017	https://www.magazineluiza.com.br/mini-pendrive-preto-8gb-usb-2.0-pd770-multilaser-multilaser/p/7648157/ia/inaz/
107	HD Externo 1TB Seagate Portátil Expansion USB 3.0 STEA1000400 - Preto - Seagate	299.0	5/10/2017	https://www.magazineluiza.com.br/hd-externo-1tb-seagate-portatil-expansion-usb-3.0-stea1000400-preto-seagate/p/7761210/ia/inaz/
108	Hd sata 1tb seagate st1000dm003 (6gb/s-64 mb-7200) - Seagate	289.9	5/10/2017	https://www.magazineluiza.com.br/hd-sata-1tb-seagate-st1000dm003-6gb-s-64-mb-7200-seagate/p/7753361/ia/inaz/
109	HD Externo 5TB USB 3.0 Seagate Expansion - STEB5000100 - Preto - Seagate	659.0	5/10/2017	https://www.magazineluiza.com.br/hd-externo-5tb-usb-3.0-seagate-expansion-steb5000100-preto-seagate/p/7759535/ia/inaz/
